raceId,year,circuitId,name_x,date,quali_date,driverId,constructorId,grid,points,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,qualifyId,number_y,position_y,q1,q2,q3,code,constructorRef,circuitRef,name,location,country,lat,lng,alt
259,1994,21,San Marino Grand Prix,1994-05-01,1994-04-30,105,18,15,0.0,\N,\N,\N,\N,\N,36,2660,24,15,1:24.276,\N,\N,\N,minardi,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1053,2021,21,Emilia Romagna Grand Prix,2021-04-18,2021-04-17,4,214,15,1.0,7421159,62,14,1:19.417,222.526,1,8769,14,15,1:15.832,1:15.593,\N,ALO,alpine,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1077,2022,21,Emilia Romagna Grand Prix,2022-04-24,2022-04-22,4,214,9,0.0,\N,5,19,1:39.685,177.282,130,9257,14,5,1:20.198,1:19.595,1:29.202,ALO,alpine,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1053,2021,21,Emilia Romagna Grand Prix,2021-04-18,2021-04-17,839,214,9,2.0,7420302,62,15,1:19.422,222.512,1,8763,31,9,1:15.385,1:15.117,1:15.210,OCO,alpine,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1077,2022,21,Emilia Romagna Grand Prix,2022-04-24,2022-04-22,839,214,16,0.0,\N,37,18,1:21.887,215.814,11,9271,31,19,1:22.338,,,OCO,alpine,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1053,2021,21,Emilia Romagna Grand Prix,2021-04-18,2021-04-17,20,117,0,0.0,\N,59,10,1:19.074,223.491,6,8767,5,13,1:15.459,1:15.394,\N,VET,aston_martin,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1077,2022,21,Emilia Romagna Grand Prix,2022-04-24,2022-04-22,20,117,13,4.0,5598878,47,9,1:21.211,217.610,1,9261,5,9,1:20.364,1:19.957,1:31.062,VET,aston_martin,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1053,2021,21,Emilia Romagna Grand Prix,2021-04-18,2021-04-17,840,117,10,4.0,7411507,59,8,1:18.782,224.320,1,8764,18,10,1:15.522,1:15.138,\N,STR,aston_martin,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1077,2022,21,Emilia Romagna Grand Prix,2022-04-24,2022-04-22,840,117,15,1.0,\N,46,16,1:21.750,216.176,11,9267,18,15,1:20.342,1:28.119,,STR,aston_martin,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1043,2020,21,Emilia Romagna Grand Prix,2020-11-01,2020-10-31,1,131,2,26.0,5312430,63,1,1:15.484,234.121,1,8636,44,2,1:14.229,1:14.643,1:13.706,HAM,mercedes,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1053,2021,21,Emilia Romagna Grand Prix,2021-04-18,2021-04-17,1,131,1,19.0,7376598,60,1,1:16.702,230.403,1,8755,44,1,1:14.823,1:14.817,1:14.411,HAM,mercedes,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1077,2022,21,Emilia Romagna Grand Prix,2022-04-24,2022-04-22,1,131,14,0.0,\N,50,13,1:21.419,217.054,11,9265,44,13,1:20.470,1:21.138,,HAM,mercedes,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1043,2020,21,Emilia Romagna Grand Prix,2020-11-01,2020-10-31,822,131,1,18.0,5318213,63,2,1:15.902,232.831,1,8635,77,1,1:14.221,1:14.585,1:13.609,BOT,mercedes,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1053,2021,21,Emilia Romagna Grand Prix,2021-04-18,2021-04-17,822,131,8,0.0,\N,30,19,1:28.485,199.721,4,8762,77,8,1:14.672,1:14.905,1:14.898,BOT,mercedes,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1077,2022,21,Emilia Romagna Grand Prix,2022-04-24,2022-04-22,847,131,11,12.0,5570492,57,8,1:20.962,218.280,1,9263,63,11,1:20.383,1:20.757,,RUS,mercedes,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
56,2006,21,San Marino Grand Prix,2006-04-23,2006-04-22,24,5,16,0.0,\N,43,11,1:25.679,208.363,11,824,20,16,1:24.879,1:24.520,\N,LIU,toro_rosso,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
56,2006,21,San Marino Grand Prix,2006-04-23,2006-04-22,26,5,18,0.0,\N,57,14,1:26.248,206.989,11,826,21,18,1:25.437,\N,\N,SPE,toro_rosso,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
111,2003,21,San Marino Grand Prix,2003-04-20,2003-04-19,2,15,11,0.0,\N,\N,\N,\N,\N,11,3832,9,11,1:23.700,\N,\N,HEI,sauber,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
93,2004,21,San Marino Grand Prix,2004-04-25,2004-04-24,21,15,18,0.0,\N,60,10,1:22.654,214.857,11,4159,11,19,\N,\N,\N,FIS,sauber,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
74,2005,21,San Marino Grand Prix,2005-04-24,2005-04-23,13,15,18,0.0,\N,37,8,1:23.602,212.420,11,4488,12,8,1:20.593,1:24.337,\N,MAS,sauber,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
93,2004,21,San Marino Grand Prix,2004-04-25,2004-04-24,13,15,12,0.0,\N,36,12,1:22.895,214.232,11,4152,12,12,1:21.532,\N,\N,MAS,sauber,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
74,2005,21,San Marino Grand Prix,2005-04-24,2005-04-23,35,15,11,5.0,5326363,45,10,1:24.017,211.371,1,4492,11,12,1:20.999,1:25.260,\N,VIL,sauber,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
111,2003,21,San Marino Grand Prix,2003-04-20,2003-04-19,49,15,14,0.0,\N,\N,\N,\N,\N,11,3835,10,14,1:23.932,\N,\N,\N,sauber,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
228,1996,21,San Marino Grand Prix,1996-05-05,1996-05-04,49,15,10,0.0,\N,\N,\N,\N,\N,23,2122,15,10,1:28.785,\N,\N,\N,sauber,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
242,1995,21,San Marino Grand Prix,1995-04-30,1995-04-29,49,15,14,1.0,\N,\N,\N,\N,\N,11,2241,30,14,1:31.358,\N,\N,\N,sauber,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
259,1994,21,San Marino Grand Prix,1994-05-01,1994-04-30,49,15,7,0.0,\N,\N,\N,\N,\N,11,2652,30,7,1:23.119,\N,\N,\N,sauber,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
160,2000,21,San Marino Grand Prix,2000-04-09,2000-04-08,63,15,12,1.0,\N,\N,\N,\N,\N,11,1536,17,12,1:26.336,\N,\N,\N,sauber,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
177,1999,21,San Marino Grand Prix,1999-05-02,1999-05-01,55,15,13,1.0,\N,\N,\N,\N,\N,11,1646,11,13,1:28.253,\N,\N,\N,sauber,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
160,2000,21,San Marino Grand Prix,2000-04-09,2000-04-08,64,15,10,0.0,\N,\N,\N,\N,\N,11,1534,16,10,1:26.238,\N,\N,\N,sauber,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
177,1999,21,San Marino Grand Prix,1999-05-02,1999-05-01,64,15,15,0.0,\N,\N,\N,\N,\N,20,1648,12,15,1:28.599,\N,\N,\N,sauber,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
210,1997,21,San Marino Grand Prix,1997-04-27,1997-04-26,65,15,7,0.0,\N,\N,\N,\N,\N,10,1881,16,7,1:24.723,\N,\N,\N,sauber,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
228,1996,21,San Marino Grand Prix,1996-05-05,1996-05-04,65,15,15,0.0,\N,\N,\N,\N,\N,10,2127,14,15,1:29.541,\N,\N,\N,sauber,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
210,1997,21,San Marino Grand Prix,1997-04-27,1997-04-26,78,15,12,0.0,\N,\N,\N,\N,\N,11,1886,17,12,1:25.554,\N,\N,\N,sauber,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
242,1995,21,San Marino Grand Prix,1995-04-30,1995-04-29,91,15,21,0.0,\N,\N,\N,\N,\N,36,2248,29,21,1:33.494,\N,\N,\N,sauber,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
259,1994,21,San Marino Grand Prix,1994-05-01,1994-04-30,91,15,10,3.0,5382300,\N,\N,\N,\N,1,2655,29,10,1:23.347,\N,\N,\N,sauber,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
56,2006,21,San Marino Grand Prix,2006-04-23,2006-04-22,2,2,15,0.0,\N,53,12,1:25.996,207.595,11,823,16,15,1:25.410,1:24.129,\N,HEI,bmw_sauber,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
56,2006,21,San Marino Grand Prix,2006-04-23,2006-04-22,35,2,12,0.0,5548856,53,8,1:25.438,208.951,1,820,17,12,1:25.081,1:23.887,\N,VIL,bmw_sauber,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
74,2005,21,San Marino Grand Prix,2005-04-24,2005-04-23,24,9,15,1.0,5345685,46,7,1:23.488,212.710,1,4496,15,16,1:21.804,1:26.351,\N,LIU,red_bull,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
56,2006,21,San Marino Grand Prix,2006-04-23,2006-04-22,14,9,14,0.0,\N,41,17,1:26.855,205.542,30,822,14,14,1:24.849,1:24.101,\N,COU,red_bull,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
74,2005,21,San Marino Grand Prix,2005-04-24,2005-04-23,14,9,14,0.0,\N,22,16,1:24.641,209.813,11,4495,14,15,1:21.632,1:26.438,\N,COU,red_bull,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
56,2006,21,San Marino Grand Prix,2006-04-23,2006-04-22,32,9,17,0.0,\N,30,16,1:26.759,205.770,9,825,15,17,1:25.410,\N,\N,KLI,red_bull,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1053,2021,21,Emilia Romagna Grand Prix,2021-04-18,2021-04-17,815,9,2,0.0,7421749,62,13,1:19.396,222.585,1,8756,11,2,1:15.395,1:14.716,1:14.446,PER,red_bull,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1077,2022,21,Emilia Romagna Grand Prix,2022-04-24,2022-04-22,815,9,3,18.0,5544513,52,3,1:18.949,223.845,1,9259,11,7,1:19.773,1:19.296,1:29.808,PER,red_bull,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1043,2020,21,Emilia Romagna Grand Prix,2020-11-01,2020-10-31,830,9,3,0.0,\N,44,5,1:17.637,227.628,29,8637,33,3,1:15.034,1:14.974,1:14.176,VER,red_bull,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1053,2021,21,Emilia Romagna Grand Prix,2021-04-18,2021-04-17,830,9,3,25.0,7354598,60,2,1:17.524,227.960,1,8757,33,3,1:15.109,1:14.884,1:14.498,VER,red_bull,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1077,2022,21,Emilia Romagna Grand Prix,2022-04-24,2022-04-22,830,9,1,26.0,5527986,55,1,1:18.446,225.281,1,9253,1,1,1:19.295,1:18.793,1:27.999,VER,red_bull,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1043,2020,21,Emilia Romagna Grand Prix,2020-11-01,2020-10-31,848,9,6,0.0,5369714,63,3,1:16.177,231.991,1,8640,23,6,1:15.402,1:14.745,1:14.572,ALB,red_bull,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
93,2004,21,San Marino Grand Prix,2004-04-25,2004-04-24,17,19,8,0.0,\N,55,13,1:22.931,214.139,11,4148,14,8,1:20.921,\N,\N,WEB,jaguar,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
111,2003,21,San Marino Grand Prix,2003-04-20,2003-04-19,17,19,5,0.0,\N,\N,\N,\N,\N,30,3826,14,5,1:23.015,\N,\N,WEB,jaguar,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
93,2004,21,San Marino Grand Prix,2004-04-25,2004-04-24,32,19,14,0.0,\N,27,17,1:23.647,212.306,12,4154,15,14,1:21.949,\N,\N,KLI,jaguar,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
111,2003,21,San Marino Grand Prix,2003-04-20,2003-04-19,42,19,15,0.0,\N,\N,\N,\N,\N,12,3836,15,15,1:24.147,\N,\N,PIZ,jaguar,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
160,2000,21,San Marino Grand Prix,2000-04-09,2000-04-08,56,19,7,0.0,\N,\N,\N,\N,\N,11,1531,7,7,1:25.929,\N,\N,\N,jaguar,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
160,2000,21,San Marino Grand Prix,2000-04-09,2000-04-08,65,19,17,0.0,\N,\N,\N,\N,\N,11,1541,8,17,1:27.051,\N,\N,\N,jaguar,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1043,2020,21,Emilia Romagna Grand Prix,2020-11-01,2020-10-31,8,51,18,2.0,5334654,63,10,1:18.088,226.313,1,8652,7,18,1:15.953,\N,\N,RAI,alfa,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1053,2021,21,Emilia Romagna Grand Prix,2021-04-18,2021-04-17,8,51,16,0.0,7449371,62,5,1:18.353,225.548,1,8770,7,16,1:15.974,\N,\N,RAI,alfa,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1077,2022,21,Emilia Romagna Grand Prix,2022-04-24,2022-04-22,822,51,7,10.0,5571167,43,6,1:20.758,218.831,1,9260,77,8,1:20.419,1:20.192,1:30.439,BOT,alfa,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1043,2020,21,Emilia Romagna Grand Prix,2020-11-01,2020-10-31,841,51,20,1.0,5338828,61,15,1:18.794,224.286,1,8654,99,20,1:16.208,\N,\N,GIO,alfa,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1053,2021,21,Emilia Romagna Grand Prix,2021-04-18,2021-04-17,841,51,17,0.0,\N,57,16,1:19.470,222.378,11,8771,99,17,1:16.122,\N,\N,GIO,alfa,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1077,2022,21,Emilia Romagna Grand Prix,2022-04-24,2022-04-22,855,51,0,0.0,\N,61,11,1:21.286,217.410,11,9266,24,14,1:19.730,1:21.434,,ZHO,alfa,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1043,2020,21,Emilia Romagna Grand Prix,2020-11-01,2020-10-31,154,210,16,0.0,5345365,45,17,1:18.822,224.206,1,8650,8,16,1:15.918,\N,\N,GRO,haas,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1043,2020,21,Emilia Romagna Grand Prix,2020-11-01,2020-10-31,825,210,17,0.0,\N,45,18,1:19.273,222.930,139,8651,20,17,1:15.939,\N,\N,MAG,haas,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1077,2022,21,Emilia Romagna Grand Prix,2022-04-24,2022-04-22,825,210,8,2.0,5603246,61,10,1:21.238,217.538,1,9256,20,4,1:20.147,1:19.902,1:29.164,MAG,haas,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1053,2021,21,Emilia Romagna Grand Prix,2021-04-18,2021-04-17,854,210,18,0.0,\N,58,11,1:19.193,223.156,12,8772,47,18,1:16.279,\N,\N,MSC,haas,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1077,2022,21,Emilia Romagna Grand Prix,2022-04-24,2022-04-22,854,210,10,0.0,\N,55,4,1:18.999,223.704,11,9264,47,12,1:20.422,1:20.916,,MSC,haas,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
1053,2021,21,Emilia Romagna Grand Prix,2021-04-18,2021-04-17,853,210,19,0.0,\N,55,17,1:20.402,219.800,12,8773,9,19,1:16.797,\N,\N,MAZ,haas,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
228,1996,21,San Marino Grand Prix,1996-05-05,1996-05-04,69,28,21,0.0,\N,\N,\N,\N,\N,14,2133,22,21,1:32.037,\N,\N,BAD,forti,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
242,1995,21,San Marino Grand Prix,1995-04-30,1995-04-29,64,28,26,0.0,\N,\N,\N,\N,\N,62,2253,21,26,1:36.624,\N,\N,\N,forti,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
228,1996,21,San Marino Grand Prix,1996-05-05,1996-05-04,85,28,22,0.0,\N,\N,\N,\N,\N,77,9035,23,22,\N,\N,\N,\N,forti,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
242,1995,21,San Marino Grand Prix,1995-04-30,1995-04-29,90,28,25,0.0,\N,\N,\N,\N,\N,62,2252,22,25,1:36.065,\N,\N,\N,forti,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
56,2006,21,San Marino Grand Prix,2006-04-23,2006-04-22,11,8,21,0.0,\N,40,20,1:29.100,200.363,20,829,22,21,1:27.609,\N,\N,SAT,super_aguri,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
56,2006,21,San Marino Grand Prix,2006-04-23,2006-04-22,34,8,22,0.0,\N,15,21,1:31.032,196.111,22,830,23,22,1:29.282,\N,\N,IDE,super_aguri,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
56,2006,21,San Marino Grand Prix,2006-04-23,2006-04-22,27,13,20,0.0,\N,\N,\N,\N,\N,3,828,19,20,1:27.088,\N,\N,ALB,mf1,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
56,2006,21,San Marino Grand Prix,2006-04-23,2006-04-22,33,13,19,0.0,\N,53,18,1:27.160,204.823,12,827,18,19,1:26.820,\N,\N,TMO,mf1,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
160,2000,21,San Marino Grand Prix,2000-04-09,2000-04-08,37,21,13,0.0,\N,\N,\N,\N,\N,20,1537,18,13,1:26.349,\N,\N,DLR,arrows,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
177,1999,21,San Marino Grand Prix,1999-05-02,1999-05-01,37,21,18,0.0,\N,\N,\N,\N,\N,20,1651,14,18,1:29.293,\N,\N,DLR,arrows,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
160,2000,21,San Marino Grand Prix,2000-04-09,2000-04-08,50,21,16,0.0,\N,\N,\N,\N,\N,13,1540,19,16,1:26.845,\N,\N,\N,arrows,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
210,1997,21,San Marino Grand Prix,1997-04-27,1997-04-26,64,21,17,0.0,\N,\N,\N,\N,\N,6,1891,2,17,1:26.253,\N,\N,\N,arrows,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
177,1999,21,San Marino Grand Prix,1999-05-02,1999-05-01,68,21,20,0.0,\N,\N,\N,\N,\N,32,1653,15,20,1:29.656,\N,\N,\N,arrows,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
210,1997,21,San Marino Grand Prix,1997-04-27,1997-04-26,71,21,15,0.0,\N,\N,\N,\N,\N,4,1889,1,15,1:25.743,\N,\N,\N,arrows,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
228,1996,21,San Marino Grand Prix,1996-05-05,1996-05-04,44,27,13,0.0,\N,\N,\N,\N,\N,5,2125,9,13,1:29.472,\N,\N,\N,ligier,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
242,1995,21,San Marino Grand Prix,1995-04-30,1995-04-29,44,27,12,0.0,\N,\N,\N,\N,\N,12,2239,26,12,1:30.760,\N,\N,\N,ligier,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
259,1994,21,San Marino Grand Prix,1994-05-01,1994-04-30,44,27,19,0.0,\N,\N,\N,\N,\N,12,2664,26,19,1:24.996,\N,\N,\N,ligier,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
228,1996,21,San Marino Grand Prix,1996-05-05,1996-05-04,64,27,17,0.0,\N,\N,\N,\N,\N,11,2129,10,17,1:29.989,\N,\N,\N,ligier,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
242,1995,21,San Marino Grand Prix,1995-04-30,1995-04-29,88,27,16,0.0,\N,\N,\N,\N,\N,13,2243,25,16,1:31.913,\N,\N,\N,ligier,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
259,1994,21,San Marino Grand Prix,1994-05-01,1994-04-30,103,27,17,0.0,\N,\N,\N,\N,\N,13,2662,25,17,1:24.678,\N,\N,\N,ligier,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
210,1997,21,San Marino Grand Prix,1997-04-27,1997-04-26,50,25,21,0.0,\N,\N,\N,\N,\N,12,1895,18,21,1:27.428,\N,\N,\N,tyrrell,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
210,1997,21,San Marino Grand Prix,1997-04-27,1997-04-26,63,25,19,0.0,\N,\N,\N,\N,\N,12,1893,19,19,1:26.852,\N,\N,\N,tyrrell,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
228,1996,21,San Marino Grand Prix,1996-05-05,1996-05-04,63,25,8,0.0,\N,\N,\N,\N,\N,5,2120,19,8,1:28.423,\N,\N,\N,tyrrell,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
242,1995,21,San Marino Grand Prix,1995-04-30,1995-04-29,63,25,13,0.0,\N,\N,\N,\N,\N,5,2240,4,13,1:31.035,\N,\N,\N,tyrrell,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
228,1996,21,San Marino Grand Prix,1996-05-05,1996-05-04,79,25,16,0.0,\N,\N,\N,\N,\N,20,2128,18,16,1:29.892,\N,\N,\N,tyrrell,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
242,1995,21,San Marino Grand Prix,1995-04-30,1995-04-29,79,25,15,0.0,\N,\N,\N,\N,\N,20,2242,3,15,1:31.630,\N,\N,\N,tyrrell,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
259,1994,21,San Marino Grand Prix,1994-05-01,1994-04-30,79,25,9,2.0,\N,\N,\N,\N,\N,11,2654,3,9,1:23.322,\N,\N,\N,tyrrell,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
259,1994,21,San Marino Grand Prix,1994-05-01,1994-04-30,87,25,12,0.0,\N,\N,\N,\N,\N,12,2657,4,12,1:23.703,\N,\N,\N,tyrrell,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
228,1996,21,San Marino Grand Prix,1996-05-05,1996-05-04,50,29,14,0.0,\N,\N,\N,\N,\N,9,2126,17,14,1:29.539,\N,\N,\N,footwork,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
228,1996,21,San Marino Grand Prix,1996-05-05,1996-05-04,73,29,20,0.0,\N,\N,\N,\N,\N,5,2132,16,20,1:31.316,\N,\N,\N,footwork,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
242,1995,21,San Marino Grand Prix,1995-04-30,1995-04-29,81,29,11,0.0,\N,\N,\N,\N,\N,14,2238,9,11,1:29.582,\N,\N,\N,footwork,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
259,1994,21,San Marino Grand Prix,1994-05-01,1994-04-30,81,29,11,0.0,\N,\N,\N,\N,\N,5,2656,10,11,1:23.663,\N,\N,\N,footwork,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
242,1995,21,San Marino Grand Prix,1995-04-30,1995-04-29,89,29,19,0.0,\N,\N,\N,\N,\N,20,2246,10,19,1:32.710,\N,\N,\N,footwork,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
259,1994,21,San Marino Grand Prix,1994-05-01,1994-04-30,104,29,16,0.0,\N,\N,\N,\N,\N,20,2661,9,16,1:24.472,\N,\N,\N,footwork,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
242,1995,21,San Marino Grand Prix,1995-04-30,1995-04-29,50,31,17,0.0,\N,\N,\N,\N,\N,6,2244,12,17,1:32.156,\N,\N,\N,simtek,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
242,1995,21,San Marino Grand Prix,1995-04-30,1995-04-29,93,31,23,0.0,\N,\N,\N,\N,\N,22,2250,11,23,1:33.965,\N,\N,\N,simtek,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
259,1994,21,San Marino Grand Prix,1994-05-01,1994-04-30,101,31,24,0.0,\N,\N,\N,\N,\N,20,2669,31,24,1:26.817,\N,\N,\N,simtek,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
259,1994,21,San Marino Grand Prix,1994-05-01,1994-04-30,107,31,0,0.0,\N,\N,\N,\N,\N,3,2671,32,26,1:27.584,\N,\N,\N,simtek,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
259,1994,21,San Marino Grand Prix,1994-05-01,1994-04-30,65,32,20,0.0,\N,\N,\N,\N,\N,12,2665,12,20,1:25.114,\N,\N,\N,team_lotus,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
259,1994,21,San Marino Grand Prix,1994-05-01,1994-04-30,83,32,22,0.0,\N,\N,\N,\N,\N,4,2667,11,22,1:25.295,\N,\N,\N,team_lotus,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37
